1;10.23;9.1;0.1;0.2;0.1;0.3;0.4;0.0;0.0
1;10.23;9.1;0.1;0.2;0.1;0.3;0.4;0.0;0.0
1;10.23;9.1;0.1;0.2;0.1;0.3;0.4;0.0;0.0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
1;10.23;9.1;0.1;0.2;0.1;0.3;0.4;0.0;0.0
1;10.23;9.1;0.1;0.2;0.1;0.3;0.4;0.0;0.0
2;20.46;18.2;0.2;0.4;0.2;0.6;0.8;0.0;0.0
2;20.46;18.2;0.2;0.4;0.2;0.6;0.8;0.0;0.0
3;30.69;27.3;0.3;0.6;0.3;0.9;1.2;0.0;0.0
3;30.69;27.3;0.3;0.6;0.3;0.9;1.2;0.0;0.0
4;40.92;36.4;0.4;0.8;0.4;1.2;1.6;0.0;0.0
4;40.92;36.4;0.4;0.8;0.4;1.2;1.6;0.0;0.0
5;51.15;45.5;0.5;1.0;0.5;1.5;2.0;0.0;0.0
5;51.15;45.5;0.5;1.0;0.5;1.5;2.0;0.0;0.0
6;61.38;54.6;0.6;1.2;0.6;1.8;2.4;0.0;0.0
6;61.38;54.6;0.6;1.2;0.6;1.8;2.4;0.0;0.0
7;71.61;63.7;0.7;1.4;0.7;2.1;2.8;0.0;0.0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
1;10.23;9.1;0.1;0.2;0.1;0.3;0.4;0.0;0.0
1;10.23;9.1;0.1;0.2;0.1;0.3;0.4;0.0;0.0
2;20.46;18.2;0.2;0.4;0.2;0.6;0.8;0.0;0.0
2;20.46;18.2;0.2;0.4;0.2;0.6;0.8;0.0;0.0
3;30.69;27.3;0.3;0.6;0.3;0.9;1.2;0.0;0.0
3;30.69;27.3;0.3;0.6;0.3;0.9;1.2;0.0;0.0
4;40.92;36.4;0.4;0.8;0.4;1.2;1.6;0.0;0.0
4;40.92;36.4;0.4;0.8;0.4;1.2;1.6;0.0;0.0
5;51.15;45.5;0.5;1.0;0.5;1.5;2.0;0.0;0.0
5;51.15;45.5;0.5;1.0;0.5;1.5;2.0;0.0;0.0
6;61.38;54.6;0.6;1.2;0.6;1.8;2.4;0.0;0.0
6;61.38;54.6;0.6;1.2;0.6;1.8;2.4;0.0;0.0
7;71.61;63.7;0.7;1.4;0.7;2.1;2.8;0.0;0.0
7;71.61;63.7;0.7;1.4;0.7;2.1;2.8;0.0;0.0
8;81.84;72.8;0.8;1.6;0.8;2.4;3.2;0.0;0.0
8;81.84;72.8;0.8;1.6;0.8;2.4;3.2;0.0;0.0
9;92.07;81.9;0.9;1.8;0.9;2.7;3.6;0.0;0.0
9;92.07;81.9;0.9;1.8;0.9;2.7;3.6;0.0;0.0
10;102.3;91.0;1.0;2.0;1.0;3.0;4.0;0.0;0.0
10;102.3;91.0;1.0;2.0;1.0;3.0;4.0;0.0;0.0
11;112.53;100.1;1.1;2.2;1.1;3.3;4.4;0.0;0.0
11;112.53;100.1;1.1;2.2;1.1;3.3;4.4;0.0;0.0
12;122.76;109.2;1.2;2.4;1.2;3.6;4.8;0.0;0.0
12;122.76;109.2;1.2;2.4;1.2;3.6;4.8;0.0;0.0
13;132.99;118.3;1.3;2.6;1.3;3.9;5.2;0.0;0.0
13;132.99;118.3;1.3;2.6;1.3;3.9;5.2;0.0;0.0
14;143.22;127.4;1.4;2.8;1.4;4.2;5.6;0.0;0.0
14;143.22;127.4;1.4;2.8;1.4;4.2;5.6;0.0;0.0
15;153.45;136.5;1.5;3.0;1.5;4.5;6.0;0.0;0.0
15;153.45;136.5;1.5;3.0;1.5;4.5;6.0;0.0;0.0
16;163.68;145.6;1.6;3.2;1.6;4.8;6.4;0.0;0.0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
1;10.23;9.1;0.1;0.2;0.1;0.3;0.4;0.0;0.0
1;10.23;9.1;0.1;0.2;0.1;0.3;0.4;0.0;0.0
2;20.46;18.2;0.2;0.4;0.2;0.6;0.8;0.0;0.0
2;20.46;18.2;0.2;0.4;0.2;0.6;0.8;0.0;0.0
3;30.69;27.3;0.3;0.6;0.3;0.9;1.2;0.0;0.0
3;30.69;27.3;0.3;0.6;0.3;0.9;1.2;0.0;0.0
4;40.92;36.4;0.4;0.8;0.4;1.2;1.6;0.0;0.0
4;40.92;36.4;0.4;0.8;0.4;1.2;1.6;0.0;0.0
5;51.15;45.5;0.5;1.0;0.5;1.5;2.0;0.0;0.0
5;51.15;45.5;0.5;1.0;0.5;1.5;2.0;0.0;0.0
6;61.38;54.6;0.6;1.2;0.6;1.8;2.4;0.0;0.0
6;61.38;54.6;0.6;1.2;0.6;1.8;2.4;0.0;0.0
7;71.61;63.7;0.7;1.4;0.7;2.1;2.8;0.0;0.0
7;71.61;63.7;0.7;1.4;0.7;2.1;2.8;0.0;0.0
8;81.84;72.8;0.8;1.6;0.8;2.4;3.2;0.0;0.0
8;81.84;72.8;0.8;1.6;0.8;2.4;3.2;0.0;0.0
9;92.07;81.9;0.9;1.8;0.9;2.7;3.6;0.0;0.0
9;92.07;81.9;0.9;1.8;0.9;2.7;3.6;0.0;0.0
10;102.3;91.0;1.0;2.0;1.0;3.0;4.0;0.0;0.0
10;102.3;91.0;1.0;2.0;1.0;3.0;4.0;0.0;0.0
11;112.53;100.1;1.1;2.2;1.1;3.3;4.4;0.0;0.0
11;112.53;100.1;1.1;2.2;1.1;3.3;4.4;0.0;0.0
12;122.76;109.2;1.2;2.4;1.2;3.6;4.8;0.0;0.0
12;122.76;109.2;1.2;2.4;1.2;3.6;4.8;0.0;0.0
13;132.99;118.3;1.3;2.6;1.3;3.9;5.2;0.0;0.0
13;132.99;118.3;1.3;2.6;1.3;3.9;5.2;0.0;0.0
14;143.22;127.4;1.4;2.8;1.4;4.2;5.6;0.0;0.0
14;143.22;127.4;1.4;2.8;1.4;4.2;5.6;0.0;0.0
15;153.45;136.5;1.5;3.0;1.5;4.5;6.0;0.0;0.0
15;153.45;136.5;1.5;3.0;1.5;4.5;6.0;0.0;0.0
16;163.68;145.6;1.6;3.2;1.6;4.8;6.4;0.0;0.0
16;163.68;145.6;1.6;3.2;1.6;4.8;6.4;0.0;0.0
17;173.91;154.7;1.7;3.4;1.7;5.1;6.8;0.0;0.0
17;173.91;154.7;1.7;3.4;1.7;5.1;6.8;0.0;0.0
18;184.14;163.8;1.8;3.6;1.8;5.4;7.2;0.0;0.0
18;184.14;163.8;1.8;3.6;1.8;5.4;7.2;0.0;0.0
19;194.37;172.9;1.9;3.8;1.9;5.7;7.6;0.0;0.0
19;194.37;172.9;1.9;3.8;1.9;5.7;7.6;0.0;0.0
20;204.6;182.0;2.0;4.0;2.0;6.0;8.0;0.0;0.0
20;204.6;182.0;2.0;4.0;2.0;6.0;8.0;0.0;0.0
21;214.83;191.1;2.1;4.2;2.1;6.3;8.4;0.0;0.0
21;214.83;191.1;2.1;4.2;2.1;6.3;8.4;0.0;0.0
22;225.06;200.2;2.2;4.4;2.2;6.6;8.8;0.0;0.0
22;225.06;200.2;2.2;4.4;2.2;6.6;8.8;0.0;0.0
23;235.29;209.3;2.3;4.6;2.3;6.9;9.2;0.0;0.0
23;235.29;209.3;2.3;4.6;2.3;6.9;9.2;0.0;0.0
24;245.52;218.4;2.4;4.8;2.4;7.2;9.6;0.0;0.0
24;245.52;218.4;2.4;4.8;2.4;7.2;9.6;0.0;0.0
25;255.75;227.5;2.5;5.0;2.5;7.5;10.0;0.0;0.0
25;255.75;227.5;2.5;5.0;2.5;7.5;10.0;0.0;0.0
26;265.98;236.6;2.6;5.2;2.6;7.8;10.4;0.0;0.0
26;265.98;236.6;2.6;5.2;2.6;7.8;10.4;0.0;0.0
27;276.21;245.7;2.7;5.4;2.7;8.1;10.8;0.0;0.0
27;276.21;245.7;2.7;5.4;2.7;8.1;10.8;0.0;0.0
28;286.44;254.8;2.8;5.6;2.8;8.4;11.2;0.0;0.0
28;286.44;254.8;2.8;5.6;2.8;8.4;11.2;0.0;0.0
29;296.67;263.9;2.9;5.8;2.9;8.7;11.6;0.0;0.0
29;296.67;263.9;2.9;5.8;2.9;8.7;11.6;0.0;0.0
30;306.9;273.0;3.0;6.0;3.0;9.0;12.0;0.0;0.0
30;306.9;273.0;3.0;6.0;3.0;9.0;12.0;0.0;0.0
31;317.13;282.1;3.1;6.2;3.1;9.3;12.4;0.0;0.0
31;317.13;282.1;3.1;6.2;3.1;9.3;12.4;0.0;0.0
32;327.36;291.2;3.2;6.4;3.2;9.6;12.8;0.0;0.0
32;327.36;291.2;3.2;6.4;3.2;9.6;12.8;0.0;0.0
33;337.59;300.3;3.3;6.6;3.3;9.9;13.2;0.0;0.0
33;337.59;300.3;3.3;6.6;3.3;9.9;13.2;0.0;0.0
34;347.82;309.4;3.4;6.8;3.4;10.2;13.6;0.0;0.0
34;347.82;309.4;3.4;6.8;3.4;10.2;13.6;0.0;0.0
35;358.05;318.5;3.5;7.0;3.5;10.5;14.0;0.0;0.0
35;358.05;318.5;3.5;7.0;3.5;10.5;14.0;0.0;0.0
36;368.28;327.6;3.6;7.2;3.6;10.8;14.4;0.0;0.0
36;368.28;327.6;3.6;7.2;3.6;10.8;14.4;0.0;0.0
37;378.51;336.7;3.7;7.4;3.7;11.1;14.8;0.0;0.0
37;378.51;336.7;3.7;7.4;3.7;11.1;14.8;0.0;0.0
38;388.74;345.8;3.8;7.6;3.8;11.4;15.2;0.0;0.0
38;388.74;345.8;3.8;7.6;3.8;11.4;15.2;0.0;0.0
39;398.97;354.9;3.9;7.8;3.9;11.7;15.6;0.0;0.0
39;398.97;354.9;3.9;7.8;3.9;11.7;15.6;0.0;0.0
40;409.2;364.0;4.0;8.0;4.0;12.0;16.0;0.0;0.0
40;409.2;364.0;4.0;8.0;4.0;12.0;16.0;0.0;0.0
41;419.43;373.1;4.1;8.2;4.1;12.3;16.4;0.0;0.0
41;419.43;373.1;4.1;8.2;4.1;12.3;16.4;0.0;0.0
42;429.66;382.2;4.2;8.4;4.2;12.6;16.8;0.0;0.0
42;429.66;382.2;4.2;8.4;4.2;12.6;16.8;0.0;0.0
43;439.89;391.3;4.3;8.6;4.3;12.9;17.2;0.0;0.0
43;439.89;391.3;4.3;8.6;4.3;12.9;17.2;0.0;0.0
44;450.12;400.4;4.4;8.8;4.4;13.2;17.6;0.0;0.0
44;450.12;400.4;4.4;8.8;4.4;13.2;17.6;0.0;0.0
45;460.35;409.5;4.5;9.0;4.5;13.5;18.0;0.0;0.0
45;460.35;409.5;4.5;9.0;4.5;13.5;18.0;0.0;0.0
46;470.58;418.6;4.6;9.2;4.6;13.8;18.4;0.0;0.0
46;470.58;418.6;4.6;9.2;4.6;13.8;18.4;0.0;0.0
47;480.81;427.7;4.7;9.4;4.7;14.1;18.8;0.0;0.0
47;480.81;427.7;4.7;9.4;4.7;14.1;18.8;0.0;0.0
48;491.04;436.8;4.8;9.6;4.8;14.4;19.2;0.0;0.0
48;491.04;436.8;4.8;9.6;4.8;14.4;19.2;0.0;0.0
49;501.27;445.9;4.9;9.8;4.9;14.7;19.6;0.0;0.0
49;501.27;445.9;4.9;9.8;4.9;14.7;19.6;0.0;0.0
50;511.5;455.0;5.0;10.0;5.0;15.0;20.0;0.0;0.0
50;511.5;455.0;5.0;10.0;5.0;15.0;20.0;0.0;0.0
51;521.73;464.1;5.1;10.2;5.1;15.3;20.4;0.0;0.0
51;521.73;464.1;5.1;10.2;5.1;15.3;20.4;0.0;0.0
52;531.96;473.2;5.2;10.4;5.2;15.6;20.8;0.0;0.0
52;531.96;473.2;5.2;10.4;5.2;15.6;20.8;0.0;0.0
53;542.19;482.3;5.3;10.6;5.3;15.9;21.2;0.0;0.0
53;542.19;482.3;5.3;10.6;5.3;15.9;21.2;0.0;0.0
54;552.42;491.4;5.4;10.8;5.4;16.2;21.6;0.0;0.0
54;552.42;491.4;5.4;10.8;5.4;16.2;21.6;0.0;0.0
55;562.65;500.5;5.5;11.0;5.5;16.5;22.0;0.0;0.0
55;562.65;500.5;5.5;11.0;5.5;16.5;22.0;0.0;0.0
56;572.88;509.6;5.6;11.2;5.6;16.8;22.4;0.0;0.0
56;572.88;509.6;5.6;11.2;5.6;16.8;22.4;0.0;0.0
57;583.11;518.7;5.7;11.4;5.7;17.1;22.8;0.0;0.0
57;583.11;518.7;5.7;11.4;5.7;17.1;22.8;0.0;0.0
58;593.34;527.8;5.8;11.6;5.8;17.4;23.2;0.0;0.0
58;593.34;527.8;5.8;11.6;5.8;17.4;23.2;0.0;0.0
59;603.57;536.9;5.9;11.8;5.9;17.7;23.6;0.0;0.0
59;603.57;536.9;5.9;11.8;5.9;17.7;23.6;0.0;0.0
60;613.8;546.0;6.0;12.0;6.0;18.0;24.0;0.0;0.0
60;613.8;546.0;6.0;12.0;6.0;18.0;24.0;0.0;0.0
61;624.03;555.1;6.1;12.2;6.1;18.3;24.4;0.0;0.0
61;624.03;555.1;6.1;12.2;6.1;18.3;24.4;0.0;0.0
62;634.26;564.2;6.2;12.4;6.2;18.6;24.8;0.0;0.0
62;634.26;564.2;6.2;12.4;6.2;18.6;24.8;0.0;0.0
63;644.49;573.3;6.3;12.6;6.3;18.9;25.2;0.0;0.0
63;644.49;573.3;6.3;12.6;6.3;18.9;25.2;0.0;0.0
64;654.72;582.4;6.4;12.8;6.4;19.2;25.6;0.0;0.0
64;654.72;582.4;6.4;12.8;6.4;19.2;25.6;0.0;0.0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
